"año";"NCODI";"primDiges_hosp";"totDiges_hosp";"primDigestivo_CEP";"totDigestivo_CEP";"primCardio_hosp";"totCardio_hosp";"primCardio_CEP";"totCardio_CEP";"primDerma_hosp";"totDerma_hosp";"primDerma_CEP";"totDerma_CEP";"primNeurolog_hosp";"totNeurolog_hosp";"primNeurolog_CEP";"totNeurolog_CEP";"primPsquia_hosp";"totPsquia_hosp";"primPsquia_CEP";"totPsquia_CEP";"primRestoMed_hosp";"totRestoMed_hosp";"primRestoMed_CEP";"totRestoMed_CEP";"primCirGeneral_hosp";"totCirGeneral_hosp";"primCirGeneral_CEP";"totCirGeneral_CEP";"primTrauma_hosp";"totTrauma_hosp";"primTrauma_CEP";"totTrauma_CEP";"primGine_hosp";"totGine_hosp";"primGine_CEP";"totGine_CEP";"primOftalmo_hosp";"totOftalmo_hosp";"primOftalmo_CEP";"totOftalmo_CEP";"primOrl_hosp";"totOrl_hosp";"primOrl_CEP";"totOrl_CEP";"primUrolog_hosp";"totUrolog_hosp";"primUrolog_CEP";"totUrolog_CEP";"primRestoQuirurg_hosp";"totRestoQuirurg_hosp";"primRestoQuirurg_CEP";"totRestoQuirurg_CEP";"primPediatria_hosp";"totPediatria_hosp";"primPediatria_CEP";"totPediatria_CEP";"primPreAnest_hosp";"totPreAnest_hosp";"primPreAnest_CEP";"totPreAnest_CEP";"primRehabil_hosp";"totRehabil_hosp";"primRehabil_CEP";"totRehabil_CEP";"otrasTexto";"primOtrasConsul_hosp";"totOtrasConsul_hosp";"primOtrasConsul_CEP";"totOtrasConsul_CEP";"primTotal_hosp";"total_hosp";"primTotal_CEP";"total_CEP"
2015;921,00;5099;6852;0;0;12704;13632;0;0;11194;14170;0;0;7025;11705;0;0;2176;3559;0;0;54538;65696;0;0;3259;6161;0;0;22103;46579;0;0;8248;32828;0;0;0;0;0;0;4114;6936;0;0;7652;11971;0;0;4142;6281;0;0;17386;25078;0;0;0;0;0;0;2596;4212;0;0;"Otros";0;0;0;0;162236;255660;0;0
2015;991,00;115;183;0;0;145;520;0;0;372;752;0;0;0;0;0;0;67;603;0;0;0;0;0;0;415;716;0;0;642;1509;0;0;667;1556;0;0;0;0;0;0;199;262;0;0;82;177;0;0;544;1464;0;0;22;143;0;0;342;342;0;0;206;499;0;0;"Otros";0;0;0;0;3818;8726;0;0
2015;992,00;2528;7138;0;0;1360;3657;0;0;5394;8310;0;0;1407;4612;0;0;1537;6930;0;0;4396;46383;0;0;2120;4893;0;0;5465;13362;0;0;5880;16594;0;0;4689;12254;0;0;3120;8712;0;0;1027;2249;0;0;0;0;0;0;977;4035;0;0;4168;5848;0;0;2438;5177;0;0;"Otros";0;0;0;0;46506;150154;0;0
2015;993,00;1385;5114;147;1062;1037;2954;161;509;2197;3956;1535;3260;853;3500;305;1035;147;876;562;4479;3909;38315;797;5623;2225;4761;393;1008;3768;10119;834;2701;1469;3142;1012;4194;2930;12094;1204;4326;1844;4364;579;1603;1249;6150;158;731;892;2122;0;0;935;3321;0;0;3463;3463;747;747;3960;10472;1219;3939;"Otros";0;0;0;0;32263;114723;9653;35217
2015;1070,00;1198;9036;4138;8684;1908;9050;1714;4809;10233;19882;5116;7709;2315;15922;0;0;4277;35506;0;0;12796;85139;1771;5873;2330;9185;3445;4825;13477;47106;8900;15253;12662;42020;0;0;3808;21344;25830;40330;9870;29614;0;0;2325;12678;2315;7720;12436;35051;0;0;3764;19331;0;0;12430;12750;0;0;6157;16160;0;0;"Otros";2506;7047;0;0;114492;426821;53229;95203
2015;1095,00;286;437;0;0;188;358;0;0;736;1126;0;0;165;284;0;0;158;559;0;0;1895;5920;0;0;179;426;0;0;1730;4185;0;0;731;1311;0;0;646;1187;0;0;412;788;0;0;247;652;0;0;259;476;0;0;432;1402;0;0;555;581;0;0;;0;0;0;"Otros";85;180;0;0;8704;19872;0;0
2015;1094,00;549;634;0;0;490;558;0;0;1732;3221;0;0;59;85;0;0;0;0;0;0;4435;6068;0;0;632;735;0;0;5577;7376;0;0;1034;3878;0;0;748;1132;0;0;970;1605;0;0;452;922;0;0;;0;0;0;2237;4387;0;0;959;959;0;0;0;0;0;0;"Otros";0;0;0;0;19874;31560;0;0
2015;473,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5883;18212;0;0;6569;32795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1235;3038;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;13687;54045;0;0
2015;663,00;2423;15737;0;0;1305;9593;0;0;3230;19589;0;0;3872;17999;0;0;1432;24081;0;0;12144;125917;0;0;3172;17148;0;0;2373;17209;0;0;3931;18549;0;0;595;1293;0;0;2206;7969;0;0;1370;9328;0;0;2993;13126;0;0;2507;8590;0;0;6683;9147;0;0;465;1341;0;0;"Otros";110;183;0;0;50811;316799;0;0
2015;552,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;547;0;0;1684;18792;0;0;0;0;0;0;2608;16282;0;0;0;0;0;0;2816;21225;0;0;0;0;0;0;0;0;0;0;314;2118;0;0;0;0;0;0;6495;7898;0;0;2136;8142;0;0;"Otros";0;0;0;0;16187;75004;0;0
2015;772,00;5368;31672;0;0;5269;22718;0;0;8130;27665;0;0;4477;17465;0;0;2858;19064;0;0;23732;143754;0;0;3404;13979;0;0;7434;25808;0;0;4670;24814;0;0;0;0;0;0;4455;12223;0;0;2696;16907;0;0;6557;33558;0;0;0;0;0;0;10175;12204;0;0;2481;5475;0;0;"Otros";4095;10250;0;0;95801;417556;0;0
2015;568,00;0;0;0;0;0;0;0;0;78;526;0;0;778;1164;0;0;0;0;0;0;321;2856;0;0;81;218;0;0;8639;26082;0;0;0;0;0;0;0;0;0;0;36;101;0;0;0;0;0;0;65;699;0;0;0;0;0;0;496;3256;0;0;1;133;0;0;"Otros";272;1839;0;0;10767;36874;0;0
2015;398,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1895;8739;0;0;0;0;0;0;1849;6743;0;0;0;0;0;0;1964;3533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2160;2180;0;0;166;623;0;0;"Otros";0;0;0;0;8034;21818;0;0
2015;394,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;197;247;0;0;1001;2391;0;0;0;0;0;0;1234;4658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1213;1213;0;0;1075;4499;0;0;"Otros";0;0;0;0;4720;13008;0;0
2015;614,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2252;4081;0;0;0;0;0;0;1001;5088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;718;718;0;0;799;3669;0;0;"Otros";0;0;0;0;4770;13556;0;0
2015;235,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;85;0;0;14;45;0;0;669;3714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;284;0;0;"Otros";0;0;0;0;731;4128;0;0
2015;616,00;1089;4291;0;0;408;2430;0;0;4855;13821;0;0;1363;4215;0;0;0;0;0;0;3107;13133;0;0;2270;7879;0;0;7048;22754;0;0;0;0;0;0;6437;22104;0;0;3184;7433;0;0;0;0;0;0;805;2075;0;0;0;0;0;0;6803;7421;0;0;2301;4783;0;0;"Otros";521;1772;0;0;40191;114111;0;0
2015;267,00;63;167;0;0;3840;27307;0;0;0;0;0;0;66;165;0;0;0;0;0;0;0;0;0;0;64;445;0;0;1;1;0;0;1;1;0;0;137;256;0;0;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";1701;22058;0;0;5874;50413;0;0
2015;565,00;593;1636;0;0;851;2400;0;0;2482;6269;0;0;738;2394;0;0;385;9678;0;0;1691;7490;0;0;1579;6631;0;0;3319;19473;0;0;420;831;0;0;3195;13624;0;0;1423;3852;0;0;804;3112;0;0;2598;8080;0;0;101;101;0;0;4784;4784;0;0;5301;11455;0;0;"Otros";1339;9721;0;0;31603;111531;0;0
2015;220,00;68;565;0;0;70;280;0;0;173;1329;0;0;10;25;0;0;0;0;0;0;816;5480;0;0;663;4144;0;0;972;8096;0;0;832;4161;0;0;104;797;0;0;330;2202;0;0;1073;11895;0;0;70;468;0;0;430;1434;0;0;0;0;0;0;4;30;0;0;"Otros";0;0;0;0;5615;40906;0;0
2015;278,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;107,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;711,00;7474;19270;0;0;8211;24663;0;0;13619;25796;0;0;8313;19101;0;0;3073;11498;0;0;43155;113274;0;0;5423;12724;0;0;17380;42581;0;0;14815;31476;0;0;21147;46348;0;0;14435;29030;0;0;0;0;0;0;7510;17560;0;0;6248;13449;0;0;9605;12947;0;0;5407;9489;0;0;"Otros";276;953;0;0;186091;430159;0;0
2015;204,00;0;0;0;0;24;96;0;0;0;0;0;0;16;66;0;0;2;7;0;0;372;930;0;0;78;313;0;0;181;727;0;0;41;165;0;0;0;0;0;0;0;0;0;0;107;428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;821;2732;0;0
2015;579,00;627;4162;0;0;268;1624;0;0;826;4036;0;0;556;2346;0;0;125;564;0;0;2257;94670;0;0;0;0;0;0;1057;4850;0;0;0;0;0;0;1045;8626;0;0;711;7557;0;0;0;0;0;0;2030;98479;0;0;4397;30370;0;0;0;0;0;0;0;0;0;0;"Otros";1554;17741;0;0;15453;275025;0;0
2015;348,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2782;8318;0;0;"Otros";0;0;0;0;2782;8318;0;0
2015;766,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2483;20179;0;0;0;0;0;0;0;0;0;0;270;584;0;0;0;0;0;0;0;0;0;0;14485;41201;0;0;5367;15810;0;0;549;1775;0;0;636;3783;0;0;0;0;0;0;"Otros";0;0;0;0;23790;83332;0;0
2015;761,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;728,00;4514;13862;0;0;5191;17496;0;0;17855;38369;0;0;4415;12090;0;0;1604;8627;0;0;13471;47529;0;0;8130;24102;0;0;9288;37887;0;0;2665;11910;0;0;10899;35635;0;0;4845;16122;0;0;2957;9465;0;0;6852;24234;0;0;1105;5077;0;0;12754;13922;0;0;5822;9393;0;0;"Otros";0;0;0;0;112367;325720;0;0
2015;280,00;1;1;0;0;6113;11646;0;0;1;1;0;0;1;1;0;0;0;0;0;0;4868;12419;0;0;299;940;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1194;3982;0;0;1795;4513;0;0;252;696;0;0;1177;7350;0;0;0;0;0;0;1;1;0;0;"Otros";0;0;0;0;15704;41552;0;0
2015;222,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;276,00;423;1786;0;0;1978;9183;0;0;4605;9794;0;0;2311;5870;0;0;100;540;0;0;24772;71317;0;0;3096;10056;0;0;15627;57141;0;0;4463;39189;0;0;4329;14869;0;0;4571;11325;0;0;4453;20814;0;0;4875;18449;0;0;2214;18585;0;0;1804;6844;0;0;616;2315;0;0;"Otros";0;0;0;0;80237;298077;0;0
2015;11,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;1781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;5940;0;0;"Otros";0;0;0;0;530;7721;0;0
2015;302,00;618;2851;0;0;2075;5954;0;0;2082;4829;0;0;718;1962;0;0;865;4219;0;0;4952;23191;0;0;1032;3134;0;0;4798;15952;0;0;1198;12031;0;0;1604;4230;0;0;2190;5414;0;0;956;4562;0;0;1145;4543;0;0;773;5234;0;0;524;524;0;0;905;9133;0;0;"Otros";0;0;0;0;26435;107763;0;0
2015;682,00;2373;5562;0;0;965;4330;0;0;4916;11537;0;0;1985;4090;0;0;0;0;0;0;5516;31345;0;0;2462;6793;0;0;4112;16844;0;0;0;0;0;0;4668;15696;0;0;1554;4445;0;0;1285;5823;0;0;2882;7771;0;0;0;0;0;0;6690;6864;0;0;0;0;0;0;"Otros";0;0;0;0;39408;121100;0;0
2015;279,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8681;8681;0;0;0;0;0;0;"Otros";0;0;0;0;8681;8681;0;0
2015;282,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;281,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";3367;3368;0;0;3367;3368;0;0
2015;183,00;279;540;0;0;162;398;0;0;491;1094;0;0;290;652;0;0;264;992;0;0;2722;4838;0;0;517;1503;0;0;966;2969;0;0;226;1035;0;0;66;255;0;0;837;2250;0;0;232;472;0;0;165;1504;0;0;0;0;0;0;540;843;0;0;0;0;0;0;"Otros";366;2057;0;0;8123;21402;0;0
2015;610,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14368;84251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;14368;84251;0;0
2015;116,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;115,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;114,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;119,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;755;14786;0;0;9;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;73;0;0;0;0;0;0;2314;9756;0;0;0;0;0;0;437;437;0;0;0;0;0;0;"Otros";0;0;0;0;3528;25172;0;0
2015;770,00;1744;11570;1768;4830;1487;8178;1889;10377;3952;14064;7605;15491;2276;10414;2293;4664;812;4870;0;0;17323;93494;4233;15090;2732;9844;2437;2808;3311;15484;8153;17609;3453;11816;0;0;3876;16798;6358;21095;2215;8724;4203;8876;1793;11579;2297;9644;7592;24455;0;0;5461;17070;0;0;10134;10427;0;0;2338;6833;856;2182;"Otros";0;0;0;0;70499;275620;42092;112666
2015;583,00;1198;4620;0;0;1142;5639;0;0;3303;6478;0;0;854;3357;0;0;126;903;0;0;4509;27128;0;0;3068;8138;0;0;10737;30351;0;0;430;1982;0;0;4709;16480;0;0;2287;5892;0;0;1773;5824;0;0;436;1051;0;0;0;0;0;0;4737;5533;0;0;0;0;0;0;"Otros";1797;10090;0;0;41106;133466;0;0
2015;136,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";1132;1596;0;0;1132;1596;0;0
2015;469,00;436;1373;0;0;929;2310;0;0;683;1289;0;0;412;1037;0;0;0;0;0;0;1627;8605;0;0;1106;3711;0;0;2604;8420;0;0;1173;3616;0;0;2079;5981;0;0;859;1782;0;0;1022;3654;0;0;479;1306;0;0;139;287;0;0;1766;1909;0;0;882;1899;0;0;"Otros";612;1138;0;0;16808;48317;0;0
2015;642,00;858;3335;0;0;1123;4366;0;0;2126;4628;0;0;1322;5238;0;0;0;0;0;0;4913;35011;0;0;1816;6508;0;0;7933;24735;0;0;1161;4552;0;0;6884;13751;0;0;1628;5032;0;0;1571;5709;0;0;2035;7786;0;0;1234;7519;0;0;5046;6209;0;0;2843;6800;0;0;"Otros";430;1387;0;0;42923;142566;0;0
2015;674,00;2076;10407;132;338;4065;9774;238;327;2177;5955;0;0;3042;12597;115;326;1869;10717;0;0;8540;35837;711;1845;0;0;0;0;5463;21900;577;1104;7352;28097;0;0;4961;17285;799;1090;3882;13015;514;704;0;0;0;0;8039;18863;0;0;3276;15048;0;0;9761;9863;0;0;1499;4298;0;0;"Otros";3026;21990;290;291;69028;235646;3376;6025
2015;193,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1840;3490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";170;302;0;0;2010;3792;0;0
2015;526,00;1311;6124;0;0;1218;7683;0;0;6487;11379;0;0;1481;7438;0;0;0;0;0;0;12427;77704;0;0;3885;9801;0;0;11142;49526;0;0;3493;10985;0;0;8562;34843;0;0;5836;11963;0;0;1988;12346;0;0;3266;9379;0;0;3779;12841;0;0;12298;12782;0;0;264;483;0;0;"Otros";1;263;0;0;77438;275540;0;0
2015;698,00;4953;23260;0;0;4613;22241;0;0;12378;27498;0;0;7046;26451;0;0;1599;14161;0;0;30667;145091;0;0;7353;20436;0;0;14510;35875;0;0;1903;5234;0;0;20635;50230;0;0;9813;26614;0;0;6181;26705;0;0;9826;37110;0;0;0;0;0;0;11549;15180;0;0;3718;13024;0;0;"Otros";1;1;0;0;146745;489111;0;0
2015;630,00;1511;4579;0;0;1399;3961;0;0;6212;11066;0;0;905;4128;0;0;122;1540;0;0;6299;22347;0;0;4444;13828;0;0;7338;24956;0;0;3196;9104;0;0;7088;24956;0;0;4695;9358;0;0;2765;7007;0;0;832;3090;0;0;149;233;0;0;10121;12023;0;0;4440;7793;0;0;"Otros";0;0;0;0;61516;159969;0;0
2015;124,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";277;608;0;0;277;608;0;0
2015;364,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";428;1177;0;0;428;1177;0;0
2015;439,00;0;0;0;0;230;466;0;0;311;528;0;0;290;579;0;0;289;1799;0;0;1565;4766;0;0;587;1419;0;0;13696;35644;0;0;781;2119;0;0;3452;14184;0;0;91;139;0;0;421;1175;0;0;1570;3450;0;0;2299;7180;0;0;2059;2248;0;0;750;2408;0;0;"Otros";152;218;0;0;28543;78322;0;0
2015;570,00;0;0;0;0;4341;9897;0;0;7716;13269;0;0;2267;6157;0;0;2;2;4301;159264;14218;74838;0;0;8555;22896;0;0;18852;59723;0;0;13508;25951;0;0;14475;22173;0;0;5519;9808;0;0;3136;14733;0;0;2911;11095;0;0;4944;14421;0;0;9263;18643;0;0;4076;11465;0;0;"Otros";171;234;0;0;113954;315305;4301;159264
2015;123,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;445;1112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";315;422;0;0;760;1534;0;0
2015;310,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;860;2281;3832;61592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;860;2281;3832;61592
2015;571,00;2602;8877;0;0;1521;5517;0;0;4323;6426;0;0;1476;3892;0;0;0;0;0;0;5451;25092;0;0;2042;6806;0;0;10886;31071;0;0;1438;7408;0;0;5692;22880;0;0;4093;9979;0;0;2345;8419;0;0;1822;6549;0;0;1330;3059;0;0;4494;6250;0;0;0;0;0;0;"Otros";4;10;0;0;49519;152235;0;0
2015;296,00;0;0;0;0;317;1283;0;0;698;3102;0;0;0;0;0;0;0;0;0;0;1080;7486;0;0;307;1016;0;0;307;928;0;0;168;1653;0;0;726;1335;0;0;390;794;0;0;97;369;0;0;119;403;0;0;404;2924;0;0;0;0;0;0;0;0;0;0;"Otros";232;698;0;0;4845;21991;0;0
2015;566,00;1237;4738;0;0;1170;5874;0;0;4278;9713;0;0;1541;5875;0;0;617;9848;0;0;6610;39098;0;0;2803;8715;0;0;6980;26126;0;0;1665;7520;0;0;7804;20899;0;0;3510;10040;0;0;2071;11635;0;0;2992;7729;0;0;300;409;0;0;5040;5040;0;0;1988;21868;0;0;"Otros";391;10951;0;0;50997;206078;0;0
2015;784,00;6226;16048;0;0;6552;17656;0;0;13820;30970;0;0;6045;15665;0;0;4487;67314;0;0;33839;119919;0;0;8011;17946;0;0;24025;74993;0;0;6563;18843;0;0;20133;47178;0;0;11451;26195;0;0;6212;17835;0;0;6123;17634;0;0;16657;45899;0;0;9523;10776;0;0;3152;7142;0;0;"Otros";285;2035;0;0;183104;554048;0;0
2015;102,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;8854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;116;8854
2015;379,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4197;114073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;4197;114073;0;0
2015;639,00;2654;9370;0;0;2869;6738;0;0;4863;11672;0;0;2573;7505;0;0;0;0;0;0;11274;46263;0;0;3351;10293;0;0;8396;24224;0;0;3533;10514;0;0;6110;16716;0;0;4702;9318;0;0;2319;7273;0;0;2254;5509;0;0;2802;5590;0;0;8298;9976;0;0;786;1497;0;0;"Otros";0;0;0;0;66784;182458;0;0
2015;457,00;915;2086;0;0;673;1848;0;0;0;0;0;0;492;1730;0;0;0;0;0;0;2562;11991;0;0;1507;3931;0;0;4429;15341;0;0;2257;6046;0;0;2298;5823;0;0;1113;2316;0;0;741;2884;0;0;0;0;0;0;69;677;0;0;1772;2012;0;0;1318;1539;0;0;"Otros";334;690;0;0;20480;58914;0;0
2015;609,00;4010;18870;0;0;1635;5995;0;0;6919;20523;0;0;2438;9485;0;0;1172;12225;0;0;16015;78746;0;0;2612;11006;0;0;11224;45278;0;0;5404;40174;0;0;4676;15841;0;0;5148;15266;0;0;3243;11660;0;0;5938;25652;0;0;5771;36210;0;0;1708;12372;0;0;5610;13492;0;0;"Otros";0;0;0;0;83523;372795;0;0
2015;101,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0
2015;454,00;1404;4327;0;0;1100;4067;0;0;3;3;0;0;1483;4747;0;0;0;0;0;0;6192;33581;0;0;3939;13991;0;0;6640;20252;0;0;1432;5650;0;0;0;0;0;0;2813;8383;0;0;1705;8676;0;0;922;1692;0;0;556;1640;0;0;3834;3866;0;0;4573;8428;0;0;"Otros";534;2083;0;0;37130;121386;0;0
2015;318,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;390;6327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;390;6327;0;0
2015;600,00;2331;5839;0;0;2406;9670;0;0;5199;9313;0;0;1383;5736;0;0;0;0;0;0;7292;32727;0;0;2885;7414;0;0;12857;33066;0;0;2096;7166;0;0;9022;20654;0;0;4259;9331;0;0;2328;6652;0;0;4830;9323;0;0;0;0;0;0;5587;5587;0;0;0;0;0;0;"Otros";2899;21288;0;0;65374;183766;0;0
2015;545,00;1951;6679;0;0;2786;6602;0;0;5440;10864;0;0;1191;3904;0;0;141;1030;0;0;7105;33575;0;0;3501;8299;0;0;11477;33608;0;0;4737;24984;0;0;4315;19013;0;0;3873;10212;0;0;1518;8369;0;0;1816;6957;0;0;6033;22910;0;0;9031;10446;0;0;344;907;0;0;"Otros";936;3498;0;0;66195;211857;0;0
2015;100,00;0;0;0;0;0;0;0;0;0;0;0;0;177;311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";460;1143;0;0;637;1454;0;0
2015;702,00;4001;13546;0;0;4259;7750;0;0;9335;16234;0;0;4182;13212;0;0;398;4328;0;0;14748;63049;0;0;5764;14059;0;0;14978;39683;0;0;3046;9912;0;0;11764;20270;0;0;6322;14727;0;0;5115;15430;0;0;4998;12914;0;0;3509;8414;0;0;10765;12035;0;0;2032;8472;0;0;"Otros";5480;40791;12668;44268;110696;314826;12668;44268
